source,target,year,weight,total
8fbb2e3b2e086b2ebbe7e6967fee17b6,1a11b429c276d121a93a61a8bb4ebf3c,2021,1,1
8fbb2e3b2e086b2ebbe7e6967fee17b6,9a28a4f24badb036997b810e5fb62147,2021,1,1
1a11b429c276d121a93a61a8bb4ebf3c,9a28a4f24badb036997b810e5fb62147,2021,2,2
c55b79edea682a709f03933758b37945,9d991b2b173f99faef02aba088887fb3,2021,1,1
c55b79edea682a709f03933758b37945,d09e78a1acc1b9f64f096f2b9b8b939d,2021,1,1
d8fb2d6b43f0a315dd742bfa0790b784,0591f709751cce91fd56c1460cd67d04,2021,1,1
d8fb2d6b43f0a315dd742bfa0790b784,0f775a164f972c64b15cf1191520d2e5,2021,1,1
0591f709751cce91fd56c1460cd67d04,0f775a164f972c64b15cf1191520d2e5,2021,1,1
2bd397bd673c9007c8f0e8ee44080c7c,3fefc4001e900fcba616b88034be385e,2021,1,1
2bd397bd673c9007c8f0e8ee44080c7c,c9b0300f2539ec55338ac63f775e80b7,2021,1,2
2bd397bd673c9007c8f0e8ee44080c7c,ef881d79ef2862c954931f421587c89c,2021,1,2
3fefc4001e900fcba616b88034be385e,c9b0300f2539ec55338ac63f775e80b7,2021,1,1
3fefc4001e900fcba616b88034be385e,ef881d79ef2862c954931f421587c89c,2021,1,1
c9b0300f2539ec55338ac63f775e80b7,ef881d79ef2862c954931f421587c89c,2021,1,2
de2dbca66ec6ac7be6327e6bb3090b7f,bcb57e24b70ad7165c182b872629d204,2021,1,1
de2dbca66ec6ac7be6327e6bb3090b7f,12de0f82b031bc758eed2bcbf62ce5fc,2021,1,1
de2dbca66ec6ac7be6327e6bb3090b7f,93f8bea0fd2cb59c8b28a3eeb6fbb507,2021,1,1
de2dbca66ec6ac7be6327e6bb3090b7f,13d8bb0c15c3e4728830a30cd8d73ea4,2021,1,1
de2dbca66ec6ac7be6327e6bb3090b7f,b3ae2f9958d4f32c74560daf6ff70846,2021,1,1
bcb57e24b70ad7165c182b872629d204,12de0f82b031bc758eed2bcbf62ce5fc,2021,1,1
bcb57e24b70ad7165c182b872629d204,93f8bea0fd2cb59c8b28a3eeb6fbb507,2021,1,1
bcb57e24b70ad7165c182b872629d204,13d8bb0c15c3e4728830a30cd8d73ea4,2021,1,1
bcb57e24b70ad7165c182b872629d204,b3ae2f9958d4f32c74560daf6ff70846,2021,1,1
12de0f82b031bc758eed2bcbf62ce5fc,93f8bea0fd2cb59c8b28a3eeb6fbb507,2021,1,1
12de0f82b031bc758eed2bcbf62ce5fc,13d8bb0c15c3e4728830a30cd8d73ea4,2021,1,1
12de0f82b031bc758eed2bcbf62ce5fc,b3ae2f9958d4f32c74560daf6ff70846,2021,1,1
93f8bea0fd2cb59c8b28a3eeb6fbb507,13d8bb0c15c3e4728830a30cd8d73ea4,2021,1,2
13d8bb0c15c3e4728830a30cd8d73ea4,b3ae2f9958d4f32c74560daf6ff70846,2021,1,1
cf212147867c2a72c9a3f87e33496c76,19706f1e9b09c912e7e1f3199d01e55a,2021,1,1
44b315bfa970f21f37f89c16727b5f9e,21c4f205159cba0d5957e9dacd754a55,2021,1,1
44b315bfa970f21f37f89c16727b5f9e,74905c41dd5e8836a4c6ccfdcdd48d68,2021,1,1
44b315bfa970f21f37f89c16727b5f9e,a4c7d965a60adecd24713a56adfd0249,2021,1,1
21c4f205159cba0d5957e9dacd754a55,74905c41dd5e8836a4c6ccfdcdd48d68,2021,1,1
21c4f205159cba0d5957e9dacd754a55,a4c7d965a60adecd24713a56adfd0249,2021,1,1
74905c41dd5e8836a4c6ccfdcdd48d68,a4c7d965a60adecd24713a56adfd0249,2021,1,1
856b36930f71caeaf38ea703c9b03abf,eaddda6f0f50a9262fd0b15029d2c730,2021,1,1
856b36930f71caeaf38ea703c9b03abf,106a7892f3d5582adc919ab813239770,2021,1,1
eaddda6f0f50a9262fd0b15029d2c730,106a7892f3d5582adc919ab813239770,2021,1,1
69c0daddd513e21d47fd4722ca362cd1,213d465e405dab727ed69aedbf4be669,2021,1,1
9f9dc90646b2f28f4bfbac69411db161,213d465e405dab727ed69aedbf4be669,2021,1,1
91f799048784ed4941dc04dc21ab6f75,6a1127ff35181408f163f11329d26e2f,2021,1,1
ebd3613e57f935c68e11fcace452b4f0,3730cf96afa7d19a82cb5e6a87fecfbc,2021,1,1
ebd3613e57f935c68e11fcace452b4f0,8a3516df5d45af9ce8eaf1610c66f73b,2021,1,1
ebd3613e57f935c68e11fcace452b4f0,1666020c0b31be87e60f127b3da9643b,2021,1,2
3730cf96afa7d19a82cb5e6a87fecfbc,8a3516df5d45af9ce8eaf1610c66f73b,2021,1,1
3730cf96afa7d19a82cb5e6a87fecfbc,1666020c0b31be87e60f127b3da9643b,2021,1,1
8a3516df5d45af9ce8eaf1610c66f73b,1666020c0b31be87e60f127b3da9643b,2021,1,1
61c7f506db9355b2ad858e3acc1eec1b,7af253dfaa324ba13f85b4fb3fd9b183,2021,1,1
328aa5d5865f02c5eef5d29935baba7d,ae58f0f9d068b69823d90c3a754cc2d3,2021,1,1
328aa5d5865f02c5eef5d29935baba7d,5aa1170ad128d89fa9e3aca6c12a00ef,2021,1,1
328aa5d5865f02c5eef5d29935baba7d,90a86265af5d35885053f39e2331e78c,2021,1,1
ae58f0f9d068b69823d90c3a754cc2d3,5aa1170ad128d89fa9e3aca6c12a00ef,2021,1,1
ae58f0f9d068b69823d90c3a754cc2d3,90a86265af5d35885053f39e2331e78c,2021,1,1
5aa1170ad128d89fa9e3aca6c12a00ef,90a86265af5d35885053f39e2331e78c,2021,1,2
a3c58d0194f21d01f26c12aa12164662,d9c3c9b548ea302ca98359bd3a9cd0ce,2021,1,1
a3c58d0194f21d01f26c12aa12164662,676672c18026ee0ac9a64f1d88982a2f,2021,1,1
d9c3c9b548ea302ca98359bd3a9cd0ce,676672c18026ee0ac9a64f1d88982a2f,2021,1,1
b6ac60530f24a1fd45e56cbd90c99c7c,5cba3191defccd53f09cb439f65fd850,2021,1,1
b6ac60530f24a1fd45e56cbd90c99c7c,1a11b429c276d121a93a61a8bb4ebf3c,2021,1,1
b6ac60530f24a1fd45e56cbd90c99c7c,9a28a4f24badb036997b810e5fb62147,2021,1,1
5cba3191defccd53f09cb439f65fd850,1a11b429c276d121a93a61a8bb4ebf3c,2021,1,1
5cba3191defccd53f09cb439f65fd850,9a28a4f24badb036997b810e5fb62147,2021,1,1
037c0a51c839e34385fbc60e71502550,b3e4445673a348f33b3792e64508ad6c,2021,1,1
037c0a51c839e34385fbc60e71502550,bd66d6085e483c8a0ba84f256447a919,2021,1,1
037c0a51c839e34385fbc60e71502550,8294e5a54b902ac03235ebcb6ade0df6,2021,1,1
037c0a51c839e34385fbc60e71502550,96acaf7166a70c3677477dcc244f9793,2021,1,1
037c0a51c839e34385fbc60e71502550,9145a892da356526e0f277b30c718dce,2021,1,1
b3e4445673a348f33b3792e64508ad6c,bd66d6085e483c8a0ba84f256447a919,2021,1,1
b3e4445673a348f33b3792e64508ad6c,8294e5a54b902ac03235ebcb6ade0df6,2021,1,1
b3e4445673a348f33b3792e64508ad6c,96acaf7166a70c3677477dcc244f9793,2021,1,1
b3e4445673a348f33b3792e64508ad6c,9145a892da356526e0f277b30c718dce,2021,1,1
bd66d6085e483c8a0ba84f256447a919,8294e5a54b902ac03235ebcb6ade0df6,2021,1,1
bd66d6085e483c8a0ba84f256447a919,96acaf7166a70c3677477dcc244f9793,2021,1,1
bd66d6085e483c8a0ba84f256447a919,9145a892da356526e0f277b30c718dce,2021,1,1
8294e5a54b902ac03235ebcb6ade0df6,96acaf7166a70c3677477dcc244f9793,2021,1,1
8294e5a54b902ac03235ebcb6ade0df6,9145a892da356526e0f277b30c718dce,2021,1,1
96acaf7166a70c3677477dcc244f9793,9145a892da356526e0f277b30c718dce,2021,1,1
d7f4fcf9881fcb4c2cdfc6cf352d655e,373152b6349940bb62c6ed3050e9b0e5,2021,1,1
d7f4fcf9881fcb4c2cdfc6cf352d655e,fc6f7a2559eb5bb5850a4bb066a9ad95,2021,1,1
d7f4fcf9881fcb4c2cdfc6cf352d655e,86261e10adc0873965a23ba02f698ad9,2021,1,1
373152b6349940bb62c6ed3050e9b0e5,fc6f7a2559eb5bb5850a4bb066a9ad95,2021,1,1
373152b6349940bb62c6ed3050e9b0e5,86261e10adc0873965a23ba02f698ad9,2021,1,1
fc6f7a2559eb5bb5850a4bb066a9ad95,86261e10adc0873965a23ba02f698ad9,2021,1,1
425b069383c74eda5a80b3a8310c592b,b8abbfc69282cd6fd98df6f6967519ec,2021,1,1
425b069383c74eda5a80b3a8310c592b,ed5d7d34a884e60efadb8ec7a630489a,2021,1,1
b8abbfc69282cd6fd98df6f6967519ec,ed5d7d34a884e60efadb8ec7a630489a,2021,1,1
7a9e1b12c7300d17619dcaab7f4a580b,4ea00e76fe571ed763b7bbf743421d58,2021,1,1
7a9e1b12c7300d17619dcaab7f4a580b,cbdee612b937168783b49f44f8644381,2021,1,1
4ea00e76fe571ed763b7bbf743421d58,cbdee612b937168783b49f44f8644381,2021,1,1
bc97ae99f6568765bea5d8f73d57b785,e365f553495d8152437492b59b778d71,2021,1,1
973b552dfb01186cadb7b56c10965283,3cb016d8e6fd259ee7262f4aadf7176b,2021,1,1
973b552dfb01186cadb7b56c10965283,a982e58af52045223eeb06dc1c0f7ea0,2021,1,1
973b552dfb01186cadb7b56c10965283,a44a4b1e5e7b042ded1069ddcbfb21bf,2021,1,1
3cb016d8e6fd259ee7262f4aadf7176b,a982e58af52045223eeb06dc1c0f7ea0,2021,1,1
3cb016d8e6fd259ee7262f4aadf7176b,a44a4b1e5e7b042ded1069ddcbfb21bf,2021,1,1
a982e58af52045223eeb06dc1c0f7ea0,a44a4b1e5e7b042ded1069ddcbfb21bf,2021,1,1
6a7a280595a48e4cb2d3e479e84a7a42,c8055bfc6e085e1896773c112fb12161,2021,1,1
6a7a280595a48e4cb2d3e479e84a7a42,d99b35d15e60730d1809dfb5a7075446,2021,1,1
c8055bfc6e085e1896773c112fb12161,d99b35d15e60730d1809dfb5a7075446,2021,1,1
aeda692f6d282aaf766b0829ee66c13e,3607a7564e64d634036317aac1328b21,2021,1,2
aeda692f6d282aaf766b0829ee66c13e,abded745a03d9cd7d3595d286088d9ca,2021,1,1
aeda692f6d282aaf766b0829ee66c13e,43525257f15a4695fc64575c8efb6c14,2021,1,2
3607a7564e64d634036317aac1328b21,abded745a03d9cd7d3595d286088d9ca,2021,1,1
3607a7564e64d634036317aac1328b21,43525257f15a4695fc64575c8efb6c14,2021,1,2
abded745a03d9cd7d3595d286088d9ca,43525257f15a4695fc64575c8efb6c14,2021,1,1
4fe26ea3c9beaf3bd24e901b208c5855,11c704c2aa76146891ecd08029acedce,2021,1,1
4fe26ea3c9beaf3bd24e901b208c5855,9b6872506fb6379bcfd618ad53d21a88,2021,1,1
4fe26ea3c9beaf3bd24e901b208c5855,68f28cd0dccb1fdac652cd98b7837756,2021,1,1
11c704c2aa76146891ecd08029acedce,9b6872506fb6379bcfd618ad53d21a88,2021,1,1
11c704c2aa76146891ecd08029acedce,68f28cd0dccb1fdac652cd98b7837756,2021,1,1
9b6872506fb6379bcfd618ad53d21a88,68f28cd0dccb1fdac652cd98b7837756,2021,1,1
f88608875bc9664b5ddd27fe30363219,b4f4e23345e34bebcebe0915d42bee59,2021,1,1
f88608875bc9664b5ddd27fe30363219,8f9d863f740c276c1314ed5cbf93f972,2021,1,1
b4f4e23345e34bebcebe0915d42bee59,9396051c83d94dfb2b8453d44a7719e6,2021,1,1
b4f4e23345e34bebcebe0915d42bee59,9ef411ec6820382ae228fe825a37cce5,2021,1,1
b4f4e23345e34bebcebe0915d42bee59,8f9d863f740c276c1314ed5cbf93f972,2021,1,1
b4f4e23345e34bebcebe0915d42bee59,9e5cabd00913012fdce085099ec9c688,2021,1,1
9396051c83d94dfb2b8453d44a7719e6,8f9d863f740c276c1314ed5cbf93f972,2021,1,1
9ef411ec6820382ae228fe825a37cce5,8f9d863f740c276c1314ed5cbf93f972,2021,1,1
8f9d863f740c276c1314ed5cbf93f972,9e5cabd00913012fdce085099ec9c688,2021,1,1
3022cb05291e6adcd682538e43353962,a57ab2607445b40864cbe8da9bbefe3d,2021,1,1
3022cb05291e6adcd682538e43353962,bc4e54578680877d580c8503950d3e42,2021,1,1
3022cb05291e6adcd682538e43353962,a43271b58b42a319935d4fdb243e7e22,2021,1,1
a57ab2607445b40864cbe8da9bbefe3d,bc4e54578680877d580c8503950d3e42,2021,1,1
a57ab2607445b40864cbe8da9bbefe3d,a43271b58b42a319935d4fdb243e7e22,2021,1,1
bc4e54578680877d580c8503950d3e42,a43271b58b42a319935d4fdb243e7e22,2021,1,1
f88608875bc9664b5ddd27fe30363219,5299e1b5b8cfcbc3d10e03bc9dd791ad,2021,1,1
9396051c83d94dfb2b8453d44a7719e6,5299e1b5b8cfcbc3d10e03bc9dd791ad,2021,1,1
5299e1b5b8cfcbc3d10e03bc9dd791ad,9ef411ec6820382ae228fe825a37cce5,2021,1,1
5299e1b5b8cfcbc3d10e03bc9dd791ad,9e5cabd00913012fdce085099ec9c688,2021,1,1
c0df60f6a8fc7753254d6d9f06b9cd53,f313a5d2eaf4f2e25dac71e830c36c69,2021,1,1
c0df60f6a8fc7753254d6d9f06b9cd53,078ec89b44199a55a1bda38a79fae2d8,2021,1,1
f313a5d2eaf4f2e25dac71e830c36c69,078ec89b44199a55a1bda38a79fae2d8,2021,1,1
524b4bc4486d60ca543236bb73a6dbec,36b97182fa0dd7663b93c4d53a774c2f,2021,1,1
557937dc2139bbfcf2d0d530a6fb558d,12af2bc6aa61078de50e90c1ac868129,2021,1,1
229c961027b0ee7c22c8405b170c1470,42c080985af111f12f89a71b5440288a,2021,1,1
229c961027b0ee7c22c8405b170c1470,0a2867720e66b3a0daf6834b7cd43b19,2021,1,1
229c961027b0ee7c22c8405b170c1470,0c860e31da69647287d9c2ec9954e9c5,2021,1,1
42c080985af111f12f89a71b5440288a,0a2867720e66b3a0daf6834b7cd43b19,2021,1,1
42c080985af111f12f89a71b5440288a,0c860e31da69647287d9c2ec9954e9c5,2021,1,1
0a2867720e66b3a0daf6834b7cd43b19,0c860e31da69647287d9c2ec9954e9c5,2021,1,1
b7e201e4e8f8b42eee7d36b9961b1eeb,04f4dde374793301c8b1ddde86b2308a,2021,1,1
e570547351ccb715d2c5ebbe3ab6d540,c81152cc59696cef890a9c6a31caafed,2021,1,1
e570547351ccb715d2c5ebbe3ab6d540,af5dfc056cc419d1e7aef5a6f386f65c,2021,1,1
e570547351ccb715d2c5ebbe3ab6d540,59bf8897180dde86ca1b6295028eb404,2021,1,1
c81152cc59696cef890a9c6a31caafed,af5dfc056cc419d1e7aef5a6f386f65c,2021,1,1
c81152cc59696cef890a9c6a31caafed,59bf8897180dde86ca1b6295028eb404,2021,1,1
af5dfc056cc419d1e7aef5a6f386f65c,59bf8897180dde86ca1b6295028eb404,2021,1,1
562f2350167c37302cdf5c28e2c2024f,14b1382b895356805e2f5bd35ee0be6b,2021,1,2
562f2350167c37302cdf5c28e2c2024f,1718efb68762db7c5692ec8ce7546976,2021,1,2
14b1382b895356805e2f5bd35ee0be6b,1718efb68762db7c5692ec8ce7546976,2021,1,2
4d755c06efb2247f92c8867400791922,ed11044443359b828303cea1a032331b,2021,1,1
4d755c06efb2247f92c8867400791922,068ecf8f0824911cba742e75b36944aa,2021,1,1
4d755c06efb2247f92c8867400791922,93f8bea0fd2cb59c8b28a3eeb6fbb507,2021,1,1
4d755c06efb2247f92c8867400791922,b9cd5d577a388644bd7c4e88b05dafde,2021,1,1
4d755c06efb2247f92c8867400791922,b7a98ee43fe88e0fe304f2e0b22d9529,2021,1,1
ed11044443359b828303cea1a032331b,068ecf8f0824911cba742e75b36944aa,2021,1,1
ed11044443359b828303cea1a032331b,93f8bea0fd2cb59c8b28a3eeb6fbb507,2021,1,1
ed11044443359b828303cea1a032331b,b9cd5d577a388644bd7c4e88b05dafde,2021,1,1
ed11044443359b828303cea1a032331b,b7a98ee43fe88e0fe304f2e0b22d9529,2021,1,1
068ecf8f0824911cba742e75b36944aa,93f8bea0fd2cb59c8b28a3eeb6fbb507,2021,1,1
068ecf8f0824911cba742e75b36944aa,b9cd5d577a388644bd7c4e88b05dafde,2021,1,1
068ecf8f0824911cba742e75b36944aa,b7a98ee43fe88e0fe304f2e0b22d9529,2021,1,1
93f8bea0fd2cb59c8b28a3eeb6fbb507,b9cd5d577a388644bd7c4e88b05dafde,2021,1,2
93f8bea0fd2cb59c8b28a3eeb6fbb507,b7a98ee43fe88e0fe304f2e0b22d9529,2021,1,2
b9cd5d577a388644bd7c4e88b05dafde,b7a98ee43fe88e0fe304f2e0b22d9529,2021,1,1
ced1594d70dbd7bb93b4147a1b6decad,30cb85321bb0fe76b79dceba365bebc7,2021,1,1
ced1594d70dbd7bb93b4147a1b6decad,8096d96adf5bda99e1eb71bc17955aed,2021,1,1
ced1594d70dbd7bb93b4147a1b6decad,8294e5a54b902ac03235ebcb6ade0df6,2021,1,1
ced1594d70dbd7bb93b4147a1b6decad,765d9298c20b612bf1b8a857c7a615eb,2021,1,1
ced1594d70dbd7bb93b4147a1b6decad,100c636f0081f8642b442416acef9df0,2021,1,1
30cb85321bb0fe76b79dceba365bebc7,8096d96adf5bda99e1eb71bc17955aed,2021,1,1
30cb85321bb0fe76b79dceba365bebc7,8294e5a54b902ac03235ebcb6ade0df6,2021,1,1
30cb85321bb0fe76b79dceba365bebc7,765d9298c20b612bf1b8a857c7a615eb,2021,1,1
30cb85321bb0fe76b79dceba365bebc7,100c636f0081f8642b442416acef9df0,2021,1,1
8096d96adf5bda99e1eb71bc17955aed,8294e5a54b902ac03235ebcb6ade0df6,2021,1,1
8096d96adf5bda99e1eb71bc17955aed,765d9298c20b612bf1b8a857c7a615eb,2021,1,1
8096d96adf5bda99e1eb71bc17955aed,100c636f0081f8642b442416acef9df0,2021,1,1
8294e5a54b902ac03235ebcb6ade0df6,765d9298c20b612bf1b8a857c7a615eb,2021,1,4
8294e5a54b902ac03235ebcb6ade0df6,100c636f0081f8642b442416acef9df0,2021,1,2
765d9298c20b612bf1b8a857c7a615eb,100c636f0081f8642b442416acef9df0,2021,1,3
4a8dacc400617c5b70e471ec6954ce46,5af1b15792f48d1f5dd20bda6c0ef358,2021,1,1
4a8dacc400617c5b70e471ec6954ce46,032a2e11dab61e0361b63b2a76889b9f,2021,1,1
5af1b15792f48d1f5dd20bda6c0ef358,032a2e11dab61e0361b63b2a76889b9f,2021,1,2
4c31ea81b9f417d9075e26fdd1aa67a5,0405e877f1e8c0fa42c9fc6cb2f1656a,2021,1,1
4c31ea81b9f417d9075e26fdd1aa67a5,254989a602f43d5b206fffd597fa517a,2021,1,1
0405e877f1e8c0fa42c9fc6cb2f1656a,254989a602f43d5b206fffd597fa517a,2021,2,3
bdd9dd48c8428bade07922906948da9b,63c6279c8aa99bf6dab0a658a9aef51a,2021,1,1
761066f8df3d9c32508f444b4b80daee,b384b7995549dd4462157a414611101e,2021,1,1
761066f8df3d9c32508f444b4b80daee,e1010a5bd1b8afe23a09be201696beb2,2021,1,1
b384b7995549dd4462157a414611101e,e1010a5bd1b8afe23a09be201696beb2,2021,1,1
baa0d285289f459dee7efb9ef30c7512,90093da2f42851d0d8ff0895ceeac3a4,2021,1,1
baa0d285289f459dee7efb9ef30c7512,15ce2feee89a44e984a5c1734fdc9526,2021,1,1
baa0d285289f459dee7efb9ef30c7512,409bf5a6251bb70e1e895e4e39c3591e,2021,1,1
baa0d285289f459dee7efb9ef30c7512,ccdb65ad3823e0320413ad62aa1c26c3,2021,1,1
90093da2f42851d0d8ff0895ceeac3a4,15ce2feee89a44e984a5c1734fdc9526,2021,1,1
90093da2f42851d0d8ff0895ceeac3a4,409bf5a6251bb70e1e895e4e39c3591e,2021,1,1
90093da2f42851d0d8ff0895ceeac3a4,ccdb65ad3823e0320413ad62aa1c26c3,2021,1,1
15ce2feee89a44e984a5c1734fdc9526,409bf5a6251bb70e1e895e4e39c3591e,2021,1,1
15ce2feee89a44e984a5c1734fdc9526,ccdb65ad3823e0320413ad62aa1c26c3,2021,1,1
409bf5a6251bb70e1e895e4e39c3591e,ccdb65ad3823e0320413ad62aa1c26c3,2021,1,1
76c7cd62b6e22c8ff2258ba1d77b305a,56d2712e4947c35bf2812d70aa2e3b1c,2021,1,1
76c7cd62b6e22c8ff2258ba1d77b305a,4dc51cf55ea0934d2066897072c018ab,2021,1,1
56d2712e4947c35bf2812d70aa2e3b1c,4dc51cf55ea0934d2066897072c018ab,2021,1,1
79aa197f2ca402c324b7a551ff3680b7,9a206c43af2b6c0252be2618b56148ab,2021,1,1
79aa197f2ca402c324b7a551ff3680b7,cb3bd19681d46fe34acb4462e72fdb5d,2021,1,1
79aa197f2ca402c324b7a551ff3680b7,109228115ec5d59809312e001a98d7aa,2021,1,1
9a206c43af2b6c0252be2618b56148ab,cb3bd19681d46fe34acb4462e72fdb5d,2021,1,1
9a206c43af2b6c0252be2618b56148ab,109228115ec5d59809312e001a98d7aa,2021,1,1
cb3bd19681d46fe34acb4462e72fdb5d,109228115ec5d59809312e001a98d7aa,2021,1,1
3bb6fa9aa52fd0ec18a6f13ccf4e41f3,247ef0217671dc7c9348e8980fb3a422,2021,1,1
3bb6fa9aa52fd0ec18a6f13ccf4e41f3,92f97cc342b3558cde925b561fa6baf5,2021,1,1
247ef0217671dc7c9348e8980fb3a422,92f97cc342b3558cde925b561fa6baf5,2021,1,1
1fea922289e9beaa5e66da0ed3d129e5,84c6ae0865fa63db92057b0441a8d85d,2021,1,3
1fea922289e9beaa5e66da0ed3d129e5,cedf6eb09745f8103d0c9da9b1b3a0fb,2021,1,2
1fea922289e9beaa5e66da0ed3d129e5,527fd59831ef7deb3586dc8a45940ec8,2021,1,1
1fea922289e9beaa5e66da0ed3d129e5,66816203ff6566a9dc0da233c0ef5ce1,2021,1,4
84c6ae0865fa63db92057b0441a8d85d,cedf6eb09745f8103d0c9da9b1b3a0fb,2021,1,2
84c6ae0865fa63db92057b0441a8d85d,527fd59831ef7deb3586dc8a45940ec8,2021,1,1
84c6ae0865fa63db92057b0441a8d85d,66816203ff6566a9dc0da233c0ef5ce1,2021,1,3
cedf6eb09745f8103d0c9da9b1b3a0fb,527fd59831ef7deb3586dc8a45940ec8,2021,1,1
cedf6eb09745f8103d0c9da9b1b3a0fb,66816203ff6566a9dc0da233c0ef5ce1,2021,1,2
527fd59831ef7deb3586dc8a45940ec8,66816203ff6566a9dc0da233c0ef5ce1,2021,1,1
149aa5814c3a919f8fdab20f822b17bf,6996f6c7cd9d67774f94e42eb2c12b2e,2021,1,1
149aa5814c3a919f8fdab20f822b17bf,af5f4e32dd11e3889e9b82365ad93d49,2021,1,1
6996f6c7cd9d67774f94e42eb2c12b2e,af5f4e32dd11e3889e9b82365ad93d49,2021,1,1
eb1823b04b080b3fbcae47e0f6949c8e,598ce57f634e3e2a15a0934393531997,2021,1,1
eb1823b04b080b3fbcae47e0f6949c8e,2c17e80a3c78771fddadb6b5097579d5,2021,1,1
598ce57f634e3e2a15a0934393531997,2c17e80a3c78771fddadb6b5097579d5,2021,1,1
0229c73272c2ac30206585c8d668389c,a37e3e7d7e1a17cfbf6a86013b893356,2021,1,1
0229c73272c2ac30206585c8d668389c,4d2b52e31d1512639a4bbc42de66e708,2021,1,1
a37e3e7d7e1a17cfbf6a86013b893356,4d2b52e31d1512639a4bbc42de66e708,2021,1,1
6e0b9cc5f4bb9ba0bb99065218ae6036,71bb8e8afe982bcee661252f3613a379,2021,1,1
2449beef15b5c931892649120906d3ac,c95160c952e134e6692d0e405edd1049,2021,1,1
2449beef15b5c931892649120906d3ac,59bf8897180dde86ca1b6295028eb404,2021,1,1
c95160c952e134e6692d0e405edd1049,59bf8897180dde86ca1b6295028eb404,2021,1,1
28f1340a0248bf96156c5c6da93708c2,d13d493d09273c29cf37fb3ca7327afe,2021,1,1
28f1340a0248bf96156c5c6da93708c2,18f6abd487433cd8959503cfc810931c,2021,1,1
d13d493d09273c29cf37fb3ca7327afe,18f6abd487433cd8959503cfc810931c,2021,1,1
fa03685e2346d2d7c89937cb447a25e0,86dfe09a0ae9bd1d48986d75d1492099,2021,1,1
3e9f5ed1e2b94025e90e0f88bfd227e7,69444cc2ceccb3bcd56345d71c0eddc7,2021,1,1
3e9f5ed1e2b94025e90e0f88bfd227e7,2c4ab461e4b5395193b76a1340b36458,2021,1,1
3e9f5ed1e2b94025e90e0f88bfd227e7,f0064daedfbf1134d0c979b00957adb0,2021,1,1
69444cc2ceccb3bcd56345d71c0eddc7,2c4ab461e4b5395193b76a1340b36458,2021,1,1
69444cc2ceccb3bcd56345d71c0eddc7,f0064daedfbf1134d0c979b00957adb0,2021,1,1
2c4ab461e4b5395193b76a1340b36458,f0064daedfbf1134d0c979b00957adb0,2021,1,1
3f233f9331b0e48a5ac6f27328462a0f,8b356e8984d34e18d2a0a692a344d506,2021,1,1
f8ff0ad2a3824d6b794eddfb056ac858,0212f1bd0201bada2cc365c2d84237de,2021,1,1
a4ba8af00136f79914c7eda0cfd7a5cc,280beb0f2be3024a2ee5bf9c23d1bb67,2021,1,1
a4ba8af00136f79914c7eda0cfd7a5cc,ea3026776fcf6184732343fb06113cb5,2021,1,1
a4ba8af00136f79914c7eda0cfd7a5cc,23304cf3d699b6a67d11de2d029f4fa8,2021,1,1
a4ba8af00136f79914c7eda0cfd7a5cc,2666ed7f4d7c0abf9270d6a7de0fd056,2021,1,1
a4ba8af00136f79914c7eda0cfd7a5cc,2f000606bddcb57ec160bc4d94cdc763,2021,1,1
280beb0f2be3024a2ee5bf9c23d1bb67,ea3026776fcf6184732343fb06113cb5,2021,1,1
280beb0f2be3024a2ee5bf9c23d1bb67,23304cf3d699b6a67d11de2d029f4fa8,2021,1,1
280beb0f2be3024a2ee5bf9c23d1bb67,2666ed7f4d7c0abf9270d6a7de0fd056,2021,1,1
280beb0f2be3024a2ee5bf9c23d1bb67,2f000606bddcb57ec160bc4d94cdc763,2021,1,1
ea3026776fcf6184732343fb06113cb5,23304cf3d699b6a67d11de2d029f4fa8,2021,1,1
ea3026776fcf6184732343fb06113cb5,2666ed7f4d7c0abf9270d6a7de0fd056,2021,1,1
ea3026776fcf6184732343fb06113cb5,2f000606bddcb57ec160bc4d94cdc763,2021,1,1
23304cf3d699b6a67d11de2d029f4fa8,2666ed7f4d7c0abf9270d6a7de0fd056,2021,1,1
23304cf3d699b6a67d11de2d029f4fa8,2f000606bddcb57ec160bc4d94cdc763,2021,1,1
2666ed7f4d7c0abf9270d6a7de0fd056,2f000606bddcb57ec160bc4d94cdc763,2021,1,1
dfd50930e47f474b37de9f4a3a5cebfe,fb0395b4eb4c3459dc044dc42bf03123,2021,1,1
dfd50930e47f474b37de9f4a3a5cebfe,a4c7d965a60adecd24713a56adfd0249,2021,1,1
fb0395b4eb4c3459dc044dc42bf03123,a4c7d965a60adecd24713a56adfd0249,2021,1,1
c0bc15f70b0f1b0b2fff985d6dfce441,565937a089fd03519709ead859465eea,2021,1,1
c0bc15f70b0f1b0b2fff985d6dfce441,5378287e7cc9e2d44647b186c3925a66,2021,1,1
c0bc15f70b0f1b0b2fff985d6dfce441,9a206c43af2b6c0252be2618b56148ab,2021,1,1
565937a089fd03519709ead859465eea,5378287e7cc9e2d44647b186c3925a66,2021,1,1
565937a089fd03519709ead859465eea,9a206c43af2b6c0252be2618b56148ab,2021,1,1
5378287e7cc9e2d44647b186c3925a66,9a206c43af2b6c0252be2618b56148ab,2021,1,1
0007e1105aba7ef170890ab887b102ba,aa2d95fe898f55a76a366a7c90690087,2021,1,1
