source,target,year,weight,total
The Federal University of Uberlândia (UFU), Furnas / Eletrobras Centrais Elétricas Brasileiras S/A,2023,1,6
Pontificia Universidad Catolica del Ecuador,Universidad Central del Ecuador (UCE),2022,1,1
Pontificia Universidad Catolica del Ecuador,Instituto Superior Tecnológico Japón (ISTJ),2022,1,3
Pontificia Universidad Catolica del Ecuador,Ministerio de Educación,2022,1,1
Pontificia Universidad Catolica del Ecuador,Instituto Ecuatoriano de Seguridad Social,2022,1,1
Universidad Central del Ecuador (UCE),Instituto Superior Tecnológico Japón (ISTJ),2022,1,2
Universidad Central del Ecuador (UCE),Ministerio de Educación,2022,1,1
Universidad Central del Ecuador (UCE),Instituto Ecuatoriano de Seguridad Social,2022,1,1
Instituto Superior Tecnológico Japón (ISTJ),Ministerio de Educación,2022,1,1
Instituto Superior Tecnológico Japón (ISTJ),Instituto Ecuatoriano de Seguridad Social,2022,1,2
Ministerio de Educación,Instituto Superior Tecnológico Japón (ISTJ),2022,1,2
Ministerio de Educación,Instituto Ecuatoriano de Seguridad Social,2022,1,1
Pontificia Universidad Catolica del Ecuador,Universidad de Las Américas (UDLA),2022,1,1
Pontificia Universidad Catolica del Ecuador, Facultad Latinoamericana de Ciencias Sociales (FLACSO),2022,1,1
Universidad de Las Américas (UDLA), Facultad Latinoamericana de Ciencias Sociales (FLACSO),2022,1,1
Universidad de Las Américas (UDLA),Instituto Superior Tecnológico Japón (ISTJ),2022,1,1
 Facultad Latinoamericana de Ciencias Sociales (FLACSO),Instituto Superior Tecnológico Japón (ISTJ),2022,1,1
Instituto Politécnico de Setúbal,instituto politécnico da guarda,2022,1,4
university of lisbon,Politécnico de Portalegre (Polytechnic of Portalegre),2022,1,3
Politécnico de Portalegre (Polytechnic of Portalegre),university of lisbon,2022,1,4
Person Technology,Universidad de Guayaquil,2022,1,1
 Person Technology,Instituto Superior Universitario Oriente,2022,1,3
 Person Technology,Universidad Israel,2022,1,3
Universidad de Guayaquil, Person Technology,2022,2,3
Universidad de Guayaquil,Instituto Superior Universitario Oriente,2022,1,1
Universidad de Guayaquil,Universidad Israel,2022,1,3
Instituto Superior Universitario Oriente,Universidad Israel,2022,1,1
Universidad de Jaén,Universidad Internacional de La Rioja,2022,1,1
Universidad Internacional de La Rioja,Universidad de Jaén,2022,2,3
W3 Research,University of New York,2022,1,1
Fundación I+D del software Libre (FIDESOL), Grupo La Caña,2022,1,1
 Grupo La Caña, Fundación I+D del software Libre (FIDESOL),2022,2,3
universidad técnica particular de loja,Department of Engineering and Knowledge Management,2022,1,2
University of Brasilia,Universidade do Estado de Santa Catarina,2022,1,2
Institute for Systems and Computer Engineering of Porto, 3MAPS,2022,1,9
Russian Armenian University (RAU),Polytechnic Institute of Tomar (IPT),2022,1,1
Federal University of Uberlândia, CEMIG Geração e Transmissão S.A,2022,1,6
Universidad de Panamá, Argonne National Laboratory,2022,1,2
Universidad de Panamá,Universidad Politécnica de Madrid,2022,1,3
 Argonne National Laboratory,Universidad Politécnica de Madrid,2022,1,6
Universidad Autónoma de Campeche,Universidad Autónoma de Nuevo León,2022,1,6
Universidade Lusófona,university of lisbon,2022,1,2
university of minho, MOG Technologies,2022,1,4
School of Technology,Department of Computing,2022,1,2
School of Technology,University of Genoa,2022,1,2
Department of Computing,University of Genoa,2022,1,1
Department of Computing,School of Technology,2022,1,3
University of Genoa,School of Technology,2022,1,3
polytechnic institute of viana do castelo, BIOPOLIS/UP,2022,1,1
 BIOPOLIS/UP,polytechnic institute of viana do castelo,2022,1,2
Instituto Superior Tecnológico Daniel Álvarez Burneo,Universidad Internacional del Ecuador,2022,1,4
universidade presbiteriana mackenzie,University of Lleida,2022,1,3
University of Lleida,universidade presbiteriana mackenzie,2022,2,5
Universidad Distrital Francisco José de Caldas – Doctorado en Ingeniería,Universidad Distrital Francisco José de Caldas – MCIC,2022,1,2
Universidad Autónoma de Madrid,Universidad Técnica de Ambato,2022,1,8
Universidad Autónoma de Madrid,University of the Basque Country UPV,2022,1,2
Universidad Técnica de Ambato,University of the Basque Country UPV,2022,1,8
Universidad de lo Lagos,Universidad Católica del Maule,2022,1,1
Universidad Internacional del Ecuador,Instituto Superior Tecnológico Daniel Álvarez Burneo,2022,2,6
Universidad Internacional del Ecuador,universidad nacional de loja,2022,1,1
Instituto Superior Tecnológico Daniel Álvarez Burneo,universidad nacional de loja,2022,1,1
universidad nacional de loja,Instituto Superior Tecnológico Daniel Álvarez Burneo,2022,1,2
universidad técnica particular de loja,Universidad Politécnica de Madrid,2022,1,1
Universidad de Especialidades Turísticas,universidad técnica particular de loja,2022,3,6
universidad técnica particular de loja,Universidad de Especialidades Turísticas,2022,6,10
Universidad Autónoma de Baja California,Universidad Autónoma de Yucatán,2022,1,5
Universidade Federal de Pernambuco,Universidade Federal Rural de Pernambuco,2022,1,2
Universidad de Especialidades Turísticas,Universidad Tecnologíca Equinocial,2022,1,2
Universidad Tecnologíca Equinocial,universidad técnica particular de loja,2022,1,1
National University of Rosario,University of Lima,2022,1,1
National University of Rosario,Wiesbaden Business School,2022,1,1
University of Lima,Wiesbaden Business School,2022,1,1
universidad nacional de loja,Universidad Nacional Yacambú,2022,1,1
universidad técnica particular de loja,Universidad de Málaga,2022,1,2
CiTin – Centro de Interface Tecnológico Industrial,university of minho,2022,1,1
CiTin – Centro de Interface Tecnológico Industrial, Nuffield Health,2022,1,1
university of minho, Nuffield Health,2022,1,1
university of minho,CiTin – Centro de Interface Tecnológico Industrial,2022,1,2
 Nuffield Health,CiTin – Centro de Interface Tecnológico Industrial,2022,1,2
2Ai–School of Technology,polytechnic institute of viana do castelo,2022,1,9
Universidade de Trás-os-Montes e Alto Douro,universidade aberta,2022,1,5
Universidad Técnica de Ambato,Universidad Nacional de La Plata (UNLP),2022,1,3
Universidade Estadual Paulista   UNESP,Universidade Federal de São Carlos   UFSCar,2022,1,3
Universidade Estadual Paulista   UNESP,Universidade of Brasília (UnB),2022,1,3
Universidade Estadual Paulista   UNESP,Universidade de São Paulo–USP,2022,1,3
Universidade Federal de São Carlos   UFSCar,Universidade of Brasília (UnB),2022,1,1
Universidade Federal de São Carlos   UFSCar,Universidade de São Paulo–USP,2022,1,1
Universidade of Brasília (UnB),Universidade de São Paulo–USP,2022,2,4
University of Brasilia, Advocacia Geral da União,2022,1,1
 Advocacia Geral da União,University of Brasilia,2022,2,3
Universidade Nova de Lisboa,Universidade Nova de Lisboa & Université Paris Dauphine & CEFAGE UE & BRU ISCTE IUL,2022,1,1
University of Brasilia,University of Warwick,2022,1,4
Universidade de São Paulo   USP,Instituto Federal de São Paulo (IFSP),2022,1,9
Universidade de São Paulo   USP,Instituto Tecnológico de Aeronáutica (ITA),2022,1,2
Universidade de São Paulo   USP,Universidade of Brasília (UnB),2022,2,3
Instituto Federal de São Paulo (IFSP),Universidade de São Paulo   USP,2022,2,11
Instituto Federal de São Paulo (IFSP),Instituto Tecnológico de Aeronáutica (ITA),2022,1,1
Instituto Federal de São Paulo (IFSP),Universidade of Brasília (UnB),2022,1,1
Instituto Tecnológico de Aeronáutica (ITA),Universidade of Brasília (UnB),2022,1,1
Instituto Tecnológico de Aeronáutica (ITA),Universidade de São Paulo   USP,2022,1,3
Universidad de Guayaquil,Universidad Nacional,2022,1,2
Universidad de Guayaquil,Dalarna University,2022,1,1
Universidad de Guayaquil,Escuela Superior Politécnica del Litoral,2022,1,2
Universidad Nacional,Dalarna University,2022,1,1
Universidad Nacional,Escuela Superior Politécnica del Litoral,2022,1,2
Dalarna University,Escuela Superior Politécnica del Litoral,2022,1,2
Dalarna University,Universidad Nacional,2022,1,2
Escuela Superior Politécnica del Litoral,Universidad Nacional,2022,2,4
Universidade de Trás-os-Montes e Alto Douro,university of porto,2022,1,1
Universidade de Trás-os-Montes e Alto Douro,polytechnic institute of bragança,2022,1,2
university of porto,Universidade de Trás-os-Montes e Alto Douro,2022,2,3
university of porto,polytechnic institute of bragança,2022,1,5
polytechnic institute of bragança,Universidade de Trás-os-Montes e Alto Douro,2022,1,3
Universidad del Bío Bío,Universidad Católica del Norte,2022,1,2
Universidad del Bío Bío,Universidad Austral de Chile,2022,1,2
Universidad Católica del Norte,Universidad Austral de Chile,2022,1,1
São Paulo State University – UNESP,Humber Institute of Technology and Advanced Learning,2022,1,9
Universidad Nacional de Asunción,Universidad Nacional de Concepción,2022,1,3
Iba Der Thiam University of Thies,Virtual University of Senegal,2022,1,3
Iba Der Thiam University of Thies,University Assane Seck,2022,1,3
Iba Der Thiam University of Thies,Department of Big Data and Computer Security,2022,1,4
Virtual University of Senegal,University Assane Seck,2022,1,1
Virtual University of Senegal,Iba Der Thiam University of Thies,2022,1,4
Virtual University of Senegal,Department of Big Data and Computer Security,2022,1,1
University Assane Seck,Iba Der Thiam University of Thies,2022,1,4
University Assane Seck,Department of Big Data and Computer Security,2022,1,1
Universidad de Las Fuerzas Armadas ESPE, Escuela de Formación de Soldados del Ejército,2022,1,3
Universidad Nacional del Litoral,Universidad Tecnológica Nacional,2022,1,2
ESTG IPG,instituto politécnico da guarda,2022,1,1
instituto politécnico da guarda, ESTG IPG,2022,1,2
University of Brasilia, Rede Nacional de Ensino e Pesquisa – RNP,2022,1,3
 Rede Nacional de Ensino e Pesquisa – RNP,University of Brasilia,2022,2,5
universidad técnica particular de loja,Universidad de Lima,2022,1,1
universidad técnica particular de loja,Universidade Federal de Santa Catarina,2022,1,2
Universidad de Lima,universidad técnica particular de loja,2022,1,2
Universidad de Lima,Universidade Federal de Santa Catarina,2022,1,1
Instituto del Sur,Catholic University of Santa Maria,2022,1,2
Instituto del Sur,National University of San Agustin,2022,1,2
Catholic University of Santa Maria,National University of San Agustin,2022,2,4
National University of San Agustin,Catholic University of Santa Maria,2022,1,3
Universidad Peruana de Ciencias Aplicadas,Dalhousie University,2022,1,3
Escola Superior de Educação, Departamento de Comunicação e Arte,2022,1,1
instituto politécnico da guarda, IPCA CICF,2022,1,5
 IPCA CICF,instituto politécnico da guarda,2022,2,7
Universidade Federal do Agreste de Pernambuco,Universidade Federal de Pernambuco,2022,1,1
Universidade Federal de Pernambuco,Universidade Federal do Agreste de Pernambuco,2022,1,2
Universidade de Trás-os-Montes e Alto Douro,University of Applied Sciences Technikum Wien,2022,1,2
Graduate Program in Computer Engineering Polytechnic School of Pernambuco,University of Pernambuco,2022,1,2
University of Pernambuco,Graduate Program in Computer Engineering Polytechnic School of Pernambuco,2022,2,4
university of lisbon,Institute for Systems and Computer Engineering of Porto,2022,1,1
CESAR School, UFPE,2022,1,2
Universidad Autónoma de Campeche,Instituto Politécnico Nacional,2022,1,1
Instituto Federal de Educação,polytechnic institute of bragança,2022,2,4
polytechnic institute of bragança,Instituto Federal de Educação,2022,1,3
Tecnológico de Antioquia Institución Universitaria, IU Colegio Mayor del Cauca,2022,1,2
Tecnológico de Antioquia Institución Universitaria, Politécnico Jaime Isaza Cadavid,2022,1,1
 IU Colegio Mayor del Cauca, Politécnico Jaime Isaza Cadavid,2022,1,1
 Politécnico Jaime Isaza Cadavid, IU Colegio Mayor del Cauca,2022,1,2
universidad técnica particular de loja,Universidad Autónoma de Sinaloa Culiacán,2022,1,1
polytechnic institute of coimbra, CASPAE,2022,1,4
 CASPAE,polytechnic institute of coimbra,2022,1,5
Universidad Peruana de Ciencias Aplicadas,Universidad Andrés Bello,2022,1,2
Universidad Nacional Abierta y a Distancia,Universidad del Cauca,2022,1,1
Universidad Nacional Abierta y a Distancia,Universidad de Extremadura,2022,1,1
Universidad del Cauca,Universidad de Extremadura,2022,1,1
University of Pernambuco – UPE,Federal University of Paraíba – UFPB,2022,1,2
Federal University of Paraíba – UFPB,University of Pernambuco – UPE,2022,1,3
polytechnic institute of coimbra,instituto universitário de lisboa,2022,1,4
ECBTI,Universidad del Cauca,2022,1,1
ECBTI, U. Francisco de Vitoria,2022,1,1
ECBTI,universidade portucalense,2022,1,1
Universidad del Cauca, U. Francisco de Vitoria,2022,1,1
Universidad del Cauca,universidade portucalense,2022,1,1
 U. Francisco de Vitoria,universidade portucalense,2022,1,1
Universidad Iberoamericana,Tecnológico Nacional de México/Instituto Tecnológico de Tijuana,2022,1,1
Universidad Iberoamericana,Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez,2022,1,1
Universidad Iberoamericana, Conacyt   INAOE,2022,1,1
Universidad Iberoamericana,Universidad de Ciencia y Tecnología Descartes,2022,1,2
Universidad Iberoamericana,Universidad del Istmo Campus Tehuantepec,2022,1,2
Universidad Iberoamericana,Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla,2022,1,2
Tecnológico Nacional de México/Instituto Tecnológico de Tijuana,Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tijuana, Conacyt   INAOE,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tijuana,Universidad Iberoamericana,2022,1,2
Tecnológico Nacional de México/Instituto Tecnológico de Tijuana,Universidad de Ciencia y Tecnología Descartes,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tijuana,Universidad del Istmo Campus Tehuantepec,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tijuana,Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez, Conacyt   INAOE,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez,Universidad Iberoamericana,2022,1,2
Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez,Universidad de Ciencia y Tecnología Descartes,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez,Universidad del Istmo Campus Tehuantepec,2022,1,1
Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla Gutiérrez,Tecnológico Nacional de México/Instituto Tecnológico de Tuxtla,2022,1,1
 Conacyt   INAOE,Universidad Iberoamericana,2022,1,2
